Trial-ID,Status,Iteration,H_l1,H_l2,activate,lr,Objective,training_error
177,INTERMEDIATE,4000,96,148,nn.Hardswish,0.002618845578182764,0.998931184020737,0.9989599952535478
177,INTERMEDIATE,4500,96,148,nn.Hardswish,0.002618845578182764,0.9989289089059632,0.9989568064679235
177,INTERMEDIATE,5000,96,148,nn.Hardswish,0.002618845578182764,0.9989436273548783,0.9989768757999369
177,INTERMEDIATE,5500,96,148,nn.Hardswish,0.002618845578182764,0.9989490904932428,0.99898432739226
177,INTERMEDIATE,6000,96,148,nn.Hardswish,0.002618845578182764,0.9989447977268582,0.9989838384528698
177,INTERMEDIATE,6500,96,148,nn.Hardswish,0.002618845578182764,0.9989616462716386,0.99899647753286
177,INTERMEDIATE,7000,96,148,nn.Hardswish,0.002618845578182764,0.998966401049419,0.9990041080944206
177,INTERMEDIATE,7500,96,148,nn.Hardswish,0.002618845578182764,0.9989747661044109,0.9990119861578126
177,INTERMEDIATE,8000,96,148,nn.Hardswish,0.002618845578182764,0.9989781431792493,0.9990165681566252
177,INTERMEDIATE,8500,96,148,nn.Hardswish,0.002618845578182764,0.9989684399052768,0.9990022351586118
177,INTERMEDIATE,9000,96,148,nn.Hardswish,0.002618845578182764,0.9989893141932094,0.999028387657994
177,INTERMEDIATE,9500,96,148,nn.Hardswish,0.002618845578182764,0.9986626730541344,0.9987170309885592
177,INTERMEDIATE,1,96,148,nn.Hardswish,0.002618845578182764,0.9989530390754509,0.9990383814664368
177,COMPLETED,9500,96,148,nn.Hardswish,0.002618845578182764,0.9989893141932094,0.999028387657994
178,INTERMEDIATE,0,230,145,nn.Hardswish,0.025323474852195643,-4.106557355955293,-4.66277870955842
178,INTERMEDIATE,500,230,145,nn.Hardswish,0.025323474852195643,0.998941459988113,0.9989402933594633
178,INTERMEDIATE,1000,230,145,nn.Hardswish,0.025323474852195643,0.9990380705562983,0.9990568746649687
178,INTERMEDIATE,1500,230,145,nn.Hardswish,0.025323474852195643,0.9989018639738916,0.9989139111347318
178,INTERMEDIATE,2000,230,145,nn.Hardswish,0.025323474852195643,0.9988969847300522,0.9989266590279143
178,INTERMEDIATE,2500,230,145,nn.Hardswish,0.025323474852195643,0.9990598908878188,0.9991015919937671
178,INTERMEDIATE,3000,230,145,nn.Hardswish,0.025323474852195643,0.9990740705155382,0.9991263285703029
178,INTERMEDIATE,3500,230,145,nn.Hardswish,0.025323474852195643,0.9990456730497272,0.9991080817150082
178,INTERMEDIATE,4000,230,145,nn.Hardswish,0.025323474852195643,0.9991005555975041,0.9991441291169415
178,INTERMEDIATE,4500,230,145,nn.Hardswish,0.025323474852195643,0.9967555795360649,0.9969164310726009
178,INTERMEDIATE,5000,230,145,nn.Hardswish,0.025323474852195643,0.9858789376197323,0.986113963270982
178,INTERMEDIATE,5500,230,145,nn.Hardswish,0.025323474852195643,0.9941089574979473,0.9940130879548246
178,INTERMEDIATE,6000,230,145,nn.Hardswish,0.025323474852195643,0.9953958547726008,0.9950730413713518
178,INTERMEDIATE,6500,230,145,nn.Hardswish,0.025323474852195643,0.9972636139266654,0.9969909262542985
178,INTERMEDIATE,7000,230,145,nn.Hardswish,0.025323474852195643,0.9971557822763786,0.9969425921470497
178,INTERMEDIATE,7500,230,145,nn.Hardswish,0.025323474852195643,0.9975338683340687,0.9972897204087902
178,INTERMEDIATE,8000,230,145,nn.Hardswish,0.025323474852195643,0.9975665368864478,0.997416387151037
178,INTERMEDIATE,8500,230,145,nn.Hardswish,0.025323474852195643,0.9980448442219565,0.9979405733796923
178,INTERMEDIATE,9000,230,145,nn.Hardswish,0.025323474852195643,0.9962202525808086,0.9960451655185765
178,INTERMEDIATE,9500,230,145,nn.Hardswish,0.025323474852195643,0.9957212584791965,0.9955630513071442
178,INTERMEDIATE,1,230,145,nn.Hardswish,0.025323474852195643,0.9979131487192676,0.9983558382725072
178,COMPLETED,9500,230,145,nn.Hardswish,0.025323474852195643,0.9991005555975041,0.9991441291169415
179,INTERMEDIATE,0,247,109,nn.PReLU,0.001747338818535243,0.42879875762833364,0.4451586875564002
179,INTERMEDIATE,500,247,109,nn.PReLU,0.001747338818535243,0.9988244548295364,0.998818343431466
179,INTERMEDIATE,1000,247,109,nn.PReLU,0.001747338818535243,0.999031562210245,0.9990525663303069
179,INTERMEDIATE,1500,247,109,nn.PReLU,0.001747338818535243,0.9990685683643441,0.9991095449156538
179,INTERMEDIATE,2000,247,109,nn.PReLU,0.001747338818535243,0.9990867049643527,0.9991433425459614
179,INTERMEDIATE,2500,247,109,nn.PReLU,0.001747338818535243,0.9990946966339038,0.9991665556589857
179,INTERMEDIATE,3000,247,109,nn.PReLU,0.001747338818535243,0.9989946791124867,0.9990826543616347
179,INTERMEDIATE,3500,247,109,nn.PReLU,0.001747338818535243,0.9991220873909991,0.9992040805589327
179,INTERMEDIATE,4000,247,109,nn.PReLU,0.001747338818535243,0.9990978064259548,0.9991938355859389
179,INTERMEDIATE,4500,247,109,nn.PReLU,0.001747338818535243,0.9989475267814212,0.9990204022404653
179,INTERMEDIATE,5000,247,109,nn.PReLU,0.001747338818535243,0.9991261678165414,0.9992302706800592
179,INTERMEDIATE,5500,247,109,nn.PReLU,0.001747338818535243,0.9987522882548842,0.9988796876389063
179,INTERMEDIATE,6000,247,109,nn.PReLU,0.001747338818535243,0.9986725986166356,0.9988124152246408
179,INTERMEDIATE,6500,247,109,nn.PReLU,0.001747338818535243,0.9991454606523832,0.9992658490410599
179,INTERMEDIATE,7000,247,109,nn.PReLU,0.001747338818535243,0.9991297537735999,0.9992489807468634
179,INTERMEDIATE,7500,247,109,nn.PReLU,0.001747338818535243,0.999155795590561,0.999286335182622
179,INTERMEDIATE,8000,247,109,nn.PReLU,0.001747338818535243,0.9991208751462672,0.9992501975166034
179,INTERMEDIATE,8500,247,109,nn.PReLU,0.001747338818535243,0.9991563364142609,0.9993013716002264
179,INTERMEDIATE,9000,247,109,nn.PReLU,0.001747338818535243,0.999149556723181,0.9993020869812669
179,INTERMEDIATE,9500,247,109,nn.PReLU,0.001747338818535243,0.9991369737549335,0.9992989360807654
179,INTERMEDIATE,1,247,109,nn.PReLU,0.001747338818535243,0.9990875800586256,0.9992941883141238
179,COMPLETED,9500,247,109,nn.PReLU,0.001747338818535243,0.9991563364142609,0.9993013716002264
180,INTERMEDIATE,0,274,39,nn.PReLU,0.0023623979614335313,0.47668840813371793,0.4966206596748721
180,INTERMEDIATE,500,274,39,nn.PReLU,0.0023623979614335313,0.9986915260809781,0.9986856816626791
180,INTERMEDIATE,1000,274,39,nn.PReLU,0.0023623979614335313,0.9989956512860714,0.999007419739192
180,INTERMEDIATE,1500,274,39,nn.PReLU,0.0023623979614335313,0.9990526362085507,0.999073674938317
180,INTERMEDIATE,2000,274,39,nn.PReLU,0.0023623979614335313,0.9990780540384673,0.9991111284916876
180,INTERMEDIATE,2500,274,39,nn.PReLU,0.0023623979614335313,0.9990872244807023,0.9991384998192488
180,INTERMEDIATE,3000,274,39,nn.PReLU,0.0023623979614335313,0.9990102897233007,0.999055792064836
180,INTERMEDIATE,3500,274,39,nn.PReLU,0.0023623979614335313,0.9991264108426587,0.9991949343141368
180,INTERMEDIATE,4000,274,39,nn.PReLU,0.0023623979614335313,0.9991290340050507,0.9992074622727637
180,INTERMEDIATE,4500,274,39,nn.PReLU,0.0023623979614335313,0.9989785577738497,0.9990719376679422
180,INTERMEDIATE,5000,274,39,nn.PReLU,0.0023623979614335313,0.9991464543912185,0.9992366244176974
180,INTERMEDIATE,5500,274,39,nn.PReLU,0.0023623979614335313,0.9991278791352807,0.9992175986606538
180,INTERMEDIATE,6000,274,39,nn.PReLU,0.0023623979614335313,0.9991000753328081,0.9992053425068566
180,INTERMEDIATE,6500,274,39,nn.PReLU,0.0023623979614335313,0.9991213360810938,0.9992213648786262
180,INTERMEDIATE,7000,274,39,nn.PReLU,0.0023623979614335313,0.999066296335457,0.9991904008140036
180,INTERMEDIATE,7500,274,39,nn.PReLU,0.0023623979614335313,0.9991295753344595,0.9992575368180614
180,INTERMEDIATE,8000,274,39,nn.PReLU,0.0023623979614335313,0.9991513206685534,0.9992769884345885
180,INTERMEDIATE,8500,274,39,nn.PReLU,0.0023623979614335313,0.9991621469065239,0.9993000907305841
180,INTERMEDIATE,9000,274,39,nn.PReLU,0.0023623979614335313,0.9991616986947044,0.999305420712858
180,INTERMEDIATE,9500,274,39,nn.PReLU,0.0023623979614335313,0.9991508058740425,0.9992944933661654
180,INTERMEDIATE,1,274,39,nn.PReLU,0.0023623979614335313,0.9991060957155626,0.9993211793424229
180,COMPLETED,9500,274,39,nn.PReLU,0.0023623979614335313,0.9991621469065239,0.9993000907305841
181,INTERMEDIATE,0,94,89,nn.ReLU,7.048109867854864e-05,-0.08423312114669912,-0.10013474690562751
181,INTERMEDIATE,500,94,89,nn.ReLU,7.048109867854864e-05,0.9518101380014896,0.9557474969903916
181,INTERMEDIATE,1000,94,89,nn.ReLU,7.048109867854864e-05,0.9765577307689933,0.9781452923541191
181,INTERMEDIATE,1500,94,89,nn.ReLU,7.048109867854864e-05,0.9867771536933546,0.9876853165647119
181,INTERMEDIATE,2000,94,89,nn.ReLU,7.048109867854864e-05,0.9922366231205112,0.992663991273942
181,INTERMEDIATE,2500,94,89,nn.ReLU,7.048109867854864e-05,0.9950907950383701,0.995251287329753
181,INTERMEDIATE,3000,94,89,nn.ReLU,7.048109867854864e-05,0.9966214800493972,0.9966680360487072
181,INTERMEDIATE,3500,94,89,nn.ReLU,7.048109867854864e-05,0.9975030555888554,0.9975380298961524
181,INTERMEDIATE,4000,94,89,nn.ReLU,7.048109867854864e-05,0.9980265391018978,0.9980758351610933
181,INTERMEDIATE,4500,94,89,nn.ReLU,7.048109867854864e-05,0.9983626362429543,0.9984108436797543
181,INTERMEDIATE,5000,94,89,nn.ReLU,7.048109867854864e-05,0.9985759305070061,0.9986309941702838
181,INTERMEDIATE,5500,94,89,nn.ReLU,7.048109867854864e-05,0.9987217088775076,0.9987842377083838
181,INTERMEDIATE,6000,94,89,nn.ReLU,7.048109867854864e-05,0.9988262227802934,0.9988826852592475
181,INTERMEDIATE,6500,94,89,nn.ReLU,7.048109867854864e-05,0.9988974280238759,0.9989518838861884
181,INTERMEDIATE,7000,94,89,nn.ReLU,7.048109867854864e-05,0.9989443715427473,0.999001348688098
181,INTERMEDIATE,7500,94,89,nn.ReLU,7.048109867854864e-05,0.9989862832321321,0.9990436201984345
181,INTERMEDIATE,8000,94,89,nn.ReLU,7.048109867854864e-05,0.9990141316999674,0.9990773784978091
181,INTERMEDIATE,8500,94,89,nn.ReLU,7.048109867854864e-05,0.9990392083191593,0.9991139141964015
181,INTERMEDIATE,9000,94,89,nn.ReLU,7.048109867854864e-05,0.9990597533499198,0.9991389792043176
181,INTERMEDIATE,9500,94,89,nn.ReLU,7.048109867854864e-05,0.9990752266806097,0.9991584779550572
181,INTERMEDIATE,1,94,89,nn.ReLU,7.048109867854864e-05,0.9990147824413979,0.9991751658613074
181,COMPLETED,9500,94,89,nn.ReLU,7.048109867854864e-05,0.9990752266806097,0.9991584779550572
182,INTERMEDIATE,0,238,24,nn.Sigmoid,5.29967024931829e-05,-0.03650841884519318,-0.049770367203276544
182,INTERMEDIATE,500,238,24,nn.Sigmoid,5.29967024931829e-05,0.5250304001698113,0.540156813256217
182,INTERMEDIATE,1000,238,24,nn.Sigmoid,5.29967024931829e-05,0.7764956440237542,0.7909450205454311
182,INTERMEDIATE,1500,238,24,nn.Sigmoid,5.29967024931829e-05,0.8352457675146294,0.8483486048220993
182,INTERMEDIATE,2000,238,24,nn.Sigmoid,5.29967024931829e-05,0.8721774542094365,0.8843760842255075
182,INTERMEDIATE,2500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9045148972541314,0.9147545595449643
182,INTERMEDIATE,3000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9308522255402859,0.9387200186618806
182,INTERMEDIATE,3500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9495749876517409,0.9554597987620217
182,INTERMEDIATE,4000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9637430694898482,0.968180488082299
182,INTERMEDIATE,4500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9738874261255355,0.9772182046502825
182,INTERMEDIATE,5000,238,24,nn.Sigmoid,5.29967024931829e-05,0.980632060769279,0.9832060670842138
182,INTERMEDIATE,5500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9852480820362614,0.9873006790640313
182,INTERMEDIATE,6000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9885119499626555,0.9901618466558573
182,INTERMEDIATE,6500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9909063535159124,0.9922202764840838
182,INTERMEDIATE,7000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9927411472993055,0.9937720358349295
182,INTERMEDIATE,7500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9941840293766763,0.9949830790480771
182,INTERMEDIATE,8000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9953080870535355,0.9959196333085487
182,INTERMEDIATE,8500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9961760937530155,0.9966323667981128
182,INTERMEDIATE,9000,238,24,nn.Sigmoid,5.29967024931829e-05,0.9968402224032846,0.9971686431785546
182,INTERMEDIATE,9500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9973447748412015,0.9975730648596104
182,INTERMEDIATE,1,238,24,nn.Sigmoid,5.29967024931829e-05,0.9969879235178162,0.9978831189816884
182,COMPLETED,9500,238,24,nn.Sigmoid,5.29967024931829e-05,0.9973447748412015,0.9975730648596104
183,INTERMEDIATE,0,288,102,nn.PReLU,8.360441337827425e-06,0.035812742281926324,0.037334293864064394
183,INTERMEDIATE,500,288,102,nn.PReLU,8.360441337827425e-06,0.7901359545013769,0.8054430684007391
183,INTERMEDIATE,1000,288,102,nn.PReLU,8.360441337827425e-06,0.8824791206271978,0.8919224902375921
183,INTERMEDIATE,1500,288,102,nn.PReLU,8.360441337827425e-06,0.9183390078458117,0.9254225826340472
183,INTERMEDIATE,2000,288,102,nn.PReLU,8.360441337827425e-06,0.9401987409895032,0.945244162486806
183,INTERMEDIATE,2500,288,102,nn.PReLU,8.360441337827425e-06,0.9532137508650186,0.9568085471043156
183,INTERMEDIATE,3000,288,102,nn.PReLU,8.360441337827425e-06,0.9618329416493145,0.9645494422794589
183,INTERMEDIATE,3500,288,102,nn.PReLU,8.360441337827425e-06,0.9680568235105009,0.9702518993732515
183,INTERMEDIATE,4000,288,102,nn.PReLU,8.360441337827425e-06,0.9730419775321808,0.9748786402975184
183,INTERMEDIATE,4500,288,102,nn.PReLU,8.360441337827425e-06,0.977394029294898,0.9789152283812657
183,INTERMEDIATE,5000,288,102,nn.PReLU,8.360441337827425e-06,0.9811916462444799,0.9824459158008252
183,INTERMEDIATE,5500,288,102,nn.PReLU,8.360441337827425e-06,0.9845013339336978,0.9855187975144274
183,INTERMEDIATE,6000,288,102,nn.PReLU,8.360441337827425e-06,0.9873189326946175,0.9881441975768157
183,INTERMEDIATE,6500,288,102,nn.PReLU,8.360441337827425e-06,0.9896766374850974,0.9903561361014609
183,INTERMEDIATE,7000,288,102,nn.PReLU,8.360441337827425e-06,0.9916193134287825,0.9921842025176196
183,INTERMEDIATE,7500,288,102,nn.PReLU,8.360441337827425e-06,0.9931981809533708,0.9936649907246177
183,INTERMEDIATE,8000,288,102,nn.PReLU,8.360441337827425e-06,0.9944649671187159,0.9948312767910396
183,INTERMEDIATE,8500,288,102,nn.PReLU,8.360441337827425e-06,0.9954823275948121,0.9957543910776487
183,INTERMEDIATE,9000,288,102,nn.PReLU,8.360441337827425e-06,0.9963015907345075,0.9964880914839291
183,INTERMEDIATE,9500,288,102,nn.PReLU,8.360441337827425e-06,0.9969506341393466,0.9970605016243901
183,INTERMEDIATE,1,288,102,nn.PReLU,8.360441337827425e-06,0.9965372803567313,0.9975120007800065
183,COMPLETED,9500,288,102,nn.PReLU,8.360441337827425e-06,0.9969506341393466,0.9970605016243901
184,INTERMEDIATE,0,126,13,nn.Sigmoid,3.841393675336065e-05,-0.03381679305459917,-0.02707326851432912
184,INTERMEDIATE,500,126,13,nn.Sigmoid,3.841393675336065e-05,0.19303320305761473,0.20278385269971866
184,INTERMEDIATE,1000,126,13,nn.Sigmoid,3.841393675336065e-05,0.4344903689335321,0.4516434565533922
184,INTERMEDIATE,1500,126,13,nn.Sigmoid,3.841393675336065e-05,0.617764691536,0.6378985527317158
184,INTERMEDIATE,2000,126,13,nn.Sigmoid,3.841393675336065e-05,0.700384791867481,0.719025626370611
184,INTERMEDIATE,2500,126,13,nn.Sigmoid,3.841393675336065e-05,0.7350281222945747,0.752083346121687
184,INTERMEDIATE,3000,126,13,nn.Sigmoid,3.841393675336065e-05,0.759449820413322,0.7762375700988181
184,INTERMEDIATE,3500,126,13,nn.Sigmoid,3.841393675336065e-05,0.7831826941579565,0.8001454015791264
184,INTERMEDIATE,4000,126,13,nn.Sigmoid,3.841393675336065e-05,0.8074746622258069,0.8244124911258786
184,INTERMEDIATE,4500,126,13,nn.Sigmoid,3.841393675336065e-05,0.8311404525140621,0.8476570336958361
184,INTERMEDIATE,5000,126,13,nn.Sigmoid,3.841393675336065e-05,0.8518619171581897,0.8676420852328597
184,INTERMEDIATE,5500,126,13,nn.Sigmoid,3.841393675336065e-05,0.8697895705205814,0.884736723638151
184,INTERMEDIATE,6000,126,13,nn.Sigmoid,3.841393675336065e-05,0.8862372629981463,0.9002938797557325
184,INTERMEDIATE,6500,126,13,nn.Sigmoid,3.841393675336065e-05,0.900139154903764,0.9132415834731107
184,INTERMEDIATE,7000,126,13,nn.Sigmoid,3.841393675336065e-05,0.9120012823126946,0.924189211975938
184,INTERMEDIATE,7500,126,13,nn.Sigmoid,3.841393675336065e-05,0.9224782456735091,0.9338037833976717
184,INTERMEDIATE,8000,126,13,nn.Sigmoid,3.841393675336065e-05,0.9319045291138917,0.9424149807239497
184,INTERMEDIATE,8500,126,13,nn.Sigmoid,3.841393675336065e-05,0.940612362495218,0.9503377011008177
184,INTERMEDIATE,9000,126,13,nn.Sigmoid,3.841393675336065e-05,0.9484153040642206,0.9573471833080959
184,INTERMEDIATE,9500,126,13,nn.Sigmoid,3.841393675336065e-05,0.9548141058460898,0.9629716726483186
184,INTERMEDIATE,1,126,13,nn.Sigmoid,3.841393675336065e-05,0.9595635884478168,0.9675613090538492
184,COMPLETED,9500,126,13,nn.Sigmoid,3.841393675336065e-05,0.9595635884478168,0.9675613090538492
185,INTERMEDIATE,0,15,69,nn.PReLU,0.0019760484413749763,0.058001415222336594,0.0576443829822495
185,INTERMEDIATE,500,15,69,nn.PReLU,0.0019760484413749763,0.9965172076469804,0.9966758388944785
185,INTERMEDIATE,1000,15,69,nn.PReLU,0.0019760484413749763,0.9984218715120898,0.9984605512647399
185,INTERMEDIATE,1500,15,69,nn.PReLU,0.0019760484413749763,0.9987321075342385,0.9987856375271329
185,INTERMEDIATE,2000,15,69,nn.PReLU,0.0019760484413749763,0.9988430401291128,0.9988887218606678
185,INTERMEDIATE,2500,15,69,nn.PReLU,0.0019760484413749763,0.9988997639579745,0.998942568718876
185,INTERMEDIATE,3000,15,69,nn.PReLU,0.0019760484413749763,0.9989297271354273,0.9989755075382595
185,INTERMEDIATE,3500,15,69,nn.PReLU,0.0019760484413749763,0.9989522694644276,0.9990000725334303
185,INTERMEDIATE,4000,15,69,nn.PReLU,0.0019760484413749763,0.9989715929636465,0.9990211739412692
185,INTERMEDIATE,4500,15,69,nn.PReLU,0.0019760484413749763,0.9989852686239172,0.9990372498086356
185,INTERMEDIATE,5000,15,69,nn.PReLU,0.0019760484413749763,0.9989967540412424,0.9990507028146818
185,INTERMEDIATE,5500,15,69,nn.PReLU,0.0019760484413749763,0.9990062763349618,0.9990657897205145
185,INTERMEDIATE,6000,15,69,nn.PReLU,0.0019760484413749763,0.9990158757889849,0.9990770781116727
185,INTERMEDIATE,6500,15,69,nn.PReLU,0.0019760484413749763,0.9990199596891506,0.9990838903424641
185,INTERMEDIATE,7000,15,69,nn.PReLU,0.0019760484413749763,0.9990242372987663,0.9990897735871191
185,INTERMEDIATE,7500,15,69,nn.PReLU,0.0019760484413749763,0.9990294388421532,0.9991007854548136
185,INTERMEDIATE,8000,15,69,nn.PReLU,0.0019760484413749763,0.999034552035799,0.9991089768104731
185,INTERMEDIATE,8500,15,69,nn.PReLU,0.0019760484413749763,0.9990382087040512,0.999112698233346
185,INTERMEDIATE,9000,15,69,nn.PReLU,0.0019760484413749763,0.999042343708539,0.999121376471794
185,INTERMEDIATE,9500,15,69,nn.PReLU,0.0019760484413749763,0.9990398595972777,0.9991223213377097
185,INTERMEDIATE,1,15,69,nn.PReLU,0.0019760484413749763,0.9989871569771307,0.9991366765060886
185,COMPLETED,9500,15,69,nn.PReLU,0.0019760484413749763,0.999042343708539,0.999121376471794
186,INTERMEDIATE,0,39,15,nn.Hardswish,1.959298675881047e-06,-0.05300287470523113,-0.06459286564361522
186,INTERMEDIATE,500,39,15,nn.Hardswish,1.959298675881047e-06,-0.03917183435636895,-0.04996350907293112
186,INTERMEDIATE,1000,39,15,nn.Hardswish,1.959298675881047e-06,-0.025361571550967632,-0.035360355986091996
186,INTERMEDIATE,1500,39,15,nn.Hardswish,1.959298675881047e-06,-0.011526971739748593,-0.020741148345360783
186,INTERMEDIATE,2000,39,15,nn.Hardswish,1.959298675881047e-06,0.0023727231140991956,-0.0060621091141301875
186,INTERMEDIATE,2500,39,15,nn.Hardswish,1.959298675881047e-06,0.016357347649122778,0.008701518972543232
186,INTERMEDIATE,3000,39,15,nn.Hardswish,1.959298675881047e-06,0.030427226054798417,0.023552594287879036
186,INTERMEDIATE,3500,39,15,nn.Hardswish,1.959298675881047e-06,0.044577372968181206,0.03848586226733719
186,INTERMEDIATE,4000,39,15,nn.Hardswish,1.959298675881047e-06,0.05881956812949396,0.0535132837446709
186,INTERMEDIATE,4500,39,15,nn.Hardswish,1.959298675881047e-06,0.07317226381971542,0.06865273449525611
186,INTERMEDIATE,5000,39,15,nn.Hardswish,1.959298675881047e-06,0.08765912576518886,0.08392970309001824
186,INTERMEDIATE,5500,39,15,nn.Hardswish,1.959298675881047e-06,0.10228625099670996,0.0993515631239954
186,INTERMEDIATE,6000,39,15,nn.Hardswish,1.959298675881047e-06,0.11706061047046656,0.1149263797344291
186,INTERMEDIATE,6500,39,15,nn.Hardswish,1.959298675881047e-06,0.1319919100675918,0.13066415684223864
186,INTERMEDIATE,7000,39,15,nn.Hardswish,1.959298675881047e-06,0.14708005044996197,0.14656306571802846
186,INTERMEDIATE,7500,39,15,nn.Hardswish,1.959298675881047e-06,0.1623179748950755,0.16261457243334532
186,INTERMEDIATE,8000,39,15,nn.Hardswish,1.959298675881047e-06,0.17770560272830382,0.17881902907049818
186,INTERMEDIATE,8500,39,15,nn.Hardswish,1.959298675881047e-06,0.1932427594114241,0.1951748524825767
186,INTERMEDIATE,9000,39,15,nn.Hardswish,1.959298675881047e-06,0.20892918976858732,0.2116791027460101
186,INTERMEDIATE,9500,39,15,nn.Hardswish,1.959298675881047e-06,0.224752410450207,0.22831741734864708
186,INTERMEDIATE,1,39,15,nn.Hardswish,1.959298675881047e-06,0.2354444557546269,0.24503393786006378
186,COMPLETED,9500,39,15,nn.Hardswish,1.959298675881047e-06,0.2354444557546269,0.24503393786006378
187,INTERMEDIATE,0,33,84,nn.Sigmoid,1.438963833590817e-06,-0.03204414102728803,-0.026473454533865404
187,INTERMEDIATE,500,33,84,nn.Sigmoid,1.438963833590817e-06,-0.018060934852571098,-0.013297907810217335
187,INTERMEDIATE,1000,33,84,nn.Sigmoid,1.438963833590817e-06,-0.007137743830194276,-0.0030641610665729235
187,INTERMEDIATE,1500,33,84,nn.Sigmoid,1.438963833590817e-06,0.001744178923784312,0.0052486986333938335
187,INTERMEDIATE,2000,33,84,nn.Sigmoid,1.438963833590817e-06,0.009293028759500555,0.012376704126289662
187,INTERMEDIATE,2500,33,84,nn.Sigmoid,1.438963833590817e-06,0.016045094784262415,0.01885977022039187
187,INTERMEDIATE,3000,33,84,nn.Sigmoid,1.438963833590817e-06,0.022362030822743573,0.02503977024472248
187,INTERMEDIATE,3500,33,84,nn.Sigmoid,1.438963833590817e-06,0.028463042212287237,0.031105515049414834
187,INTERMEDIATE,4000,33,84,nn.Sigmoid,1.438963833590817e-06,0.034471912860408405,0.037153765722845566
187,INTERMEDIATE,4500,33,84,nn.Sigmoid,1.438963833590817e-06,0.04046177447784849,0.043239401111756726
187,INTERMEDIATE,5000,33,84,nn.Sigmoid,1.438963833590817e-06,0.04648313822494077,0.049399355295445035
187,INTERMEDIATE,5500,33,84,nn.Sigmoid,1.438963833590817e-06,0.05256912660708912,0.05565534770840963
187,INTERMEDIATE,6000,33,84,nn.Sigmoid,1.438963833590817e-06,0.058741618159218856,0.062019780221083676
187,INTERMEDIATE,6500,33,84,nn.Sigmoid,1.438963833590817e-06,0.06501290508678248,0.06849773992046215
187,INTERMEDIATE,7000,33,84,nn.Sigmoid,1.438963833590817e-06,0.07138752194203835,0.07508914797832122
187,INTERMEDIATE,7500,33,84,nn.Sigmoid,1.438963833590817e-06,0.07786414343343895,0.08179028763059504
187,INTERMEDIATE,8000,33,84,nn.Sigmoid,1.438963833590817e-06,0.08444183679434158,0.08859959729273437
187,INTERMEDIATE,8500,33,84,nn.Sigmoid,1.438963833590817e-06,0.09111860565295049,0.09551476205451159
187,INTERMEDIATE,9000,33,84,nn.Sigmoid,1.438963833590817e-06,0.0978948328665663,0.10253516257071926
187,INTERMEDIATE,9500,33,84,nn.Sigmoid,1.438963833590817e-06,0.10477459127967026,0.10966355727434918
187,INTERMEDIATE,1,33,84,nn.Sigmoid,1.438963833590817e-06,0.11793413246574569,0.11689098296964262
187,COMPLETED,9500,33,84,nn.Sigmoid,1.438963833590817e-06,0.11793413246574569,0.11689098296964262
188,INTERMEDIATE,0,197,131,nn.Sigmoid,0.0007803817007679493,0.0060441159239666975,0.0056072792456458576
188,INTERMEDIATE,500,197,131,nn.Sigmoid,0.0007803817007679493,0.9938223112409281,0.99377010285002
188,INTERMEDIATE,1000,197,131,nn.Sigmoid,0.0007803817007679493,0.9976147513161621,0.9976001269114897
188,INTERMEDIATE,1500,197,131,nn.Sigmoid,0.0007803817007679493,0.9983762088145675,0.9983720192658172
188,INTERMEDIATE,2000,197,131,nn.Sigmoid,0.0007803817007679493,0.9986060468354421,0.9985940872722731
188,INTERMEDIATE,2500,197,131,nn.Sigmoid,0.0007803817007679493,0.9987195022302984,0.9987015580702231
188,INTERMEDIATE,3000,197,131,nn.Sigmoid,0.0007803817007679493,0.9987870011988266,0.9987662413454511
188,INTERMEDIATE,3500,197,131,nn.Sigmoid,0.0007803817007679493,0.9988348666903515,0.9988115935490178
188,INTERMEDIATE,4000,197,131,nn.Sigmoid,0.0007803817007679493,0.9988680038747222,0.9988446196171186
188,INTERMEDIATE,4500,197,131,nn.Sigmoid,0.0007803817007679493,0.9987738652576386,0.9987536634296312
188,INTERMEDIATE,5000,197,131,nn.Sigmoid,0.0007803817007679493,0.9989090834536829,0.9988901317975816
188,INTERMEDIATE,5500,197,131,nn.Sigmoid,0.0007803817007679493,0.9989227870382362,0.9989062009249893
188,INTERMEDIATE,6000,197,131,nn.Sigmoid,0.0007803817007679493,0.9984433730880143,0.9983982735774697
188,INTERMEDIATE,6500,197,131,nn.Sigmoid,0.0007803817007679493,0.9989440698657777,0.9989303770957321
188,INTERMEDIATE,7000,197,131,nn.Sigmoid,0.0007803817007679493,0.998952868014349,0.9989400439988231
188,INTERMEDIATE,7500,197,131,nn.Sigmoid,0.0007803817007679493,0.998961041590807,0.9989490135127812
